tconst,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff
tt3128900,9876,Miss Meadows,2014.0,25,20,33.0,1605.0,88.0,0.0,0,1,0.0,0.0
tt3129564,5233,Diplomacy,2014.0,94,49,81.0,4308.0,85.0,1.0,1,1,0.0,1.0
tt3149038,2021,A Brilliant Young Mind,2015.0,87,75,78.0,7229.0,111.0,1.0,1,1,1.0,0.0
tt3155242,10984,Partisan,2015.0,57,47,38.0,1273.0,98.0,0.0,0,1,0.0,4.0
tt3165630,13745,The Benefactor,2016.0,26,54,23.0,1207.0,92.0,0.0,0,1,1.0,1.0
tt3168808,2099,A Murder In The Park,2015.0,76,17,67.0,303.0,93.0,1.0,0,1,1.0,2.0
tt3169706,11362,Pride,2014.0,91,147,89.0,16158.0,120.0,1.0,1,1,0.0,1.0
tt3177316,7428,Honeymoon,2014.0,75,55,44.0,5868.0,87.0,1.0,0,1,0.0,0.0
tt3181822,13805,The Boy Next Door,2015.0,11,133,33.0,28705.0,91.0,0.0,0,1,0.0,0.0
tt3183660,5942,Fantastic Beasts and Where to Find Them,2016.0,75,326,79.0,87522.0,132.0,1.0,1,1,0.0,0.0
tt3203616,13883,The Cobbler,2015.0,9,68,36.0,9445.0,98.0,0.0,0,1,1.0,1.0
tt3212232,7632,I Am Wrath,2016.0,11,9,33.0,1410.0,92.0,0.0,0,1,0.0,0.0
tt3236976,13218,Submerged,2015.0,25,8,22.0,116.0,99.0,0.0,0,1,1.0,0.0
tt3253624,12737,Soaked In Bleach,2015.0,30,10,76.0,1093.0,89.0,0.0,0,1,0.0,1.0
tt3254796,3397,Big Stone Gap,2015.0,38,21,53.0,1217.0,96.0,0.0,0,1,1.0,7.0
tt3263996,14666,The Overnighters,2014.0,99,72,85.0,2972.0,90.0,1.0,1,1,0.0,12.0
tt3268668,4087,Captive,2015.0,27,52,43.0,4818.0,97.0,0.0,0,1,0.0,0.0
tt3275216,9508,Manson Family Vacation,,100,14,56.0,426.0,84.0,1.0,0,1,,0.0
tt3280262,4792,Cult of Chucky,,78,23,47.0,1616.0,91.0,1.0,0,1,,0.0
tt3281548,9062,Little Women,2018.0,29,24,75.0,216.0,112.0,0.0,0,1,1.0,23.0
tt3289712,8161,Jenny's Wedding,2015.0,25,16,33.0,1152.0,95.0,0.0,0,1,0.0,1.0
tt3297792,13321,Survivor,2015.0,8,48,32.0,5511.0,96.0,0.0,0,1,1.0,3.0
tt3311020,3128,Be Afraid,2017.0,18,11,29.0,108.0,99.0,0.0,0,1,0.0,0.0
tt3315342,9096,Logan,2017.0,93,397,90.0,92042.0,135.0,1.0,1,1,0.0,2.0
tt3316960,13105,Still Alice,2015.0,85,199,85.0,37131.0,99.0,1.0,1,1,1.0,2.0
tt3322940,2675,Annabelle,2014.0,29,130,36.0,49325.0,98.0,0.0,0,1,0.0,1.0
tt3348730,8189,Jigsaw,2017.0,33,87,90.0,29249.0,91.0,0.0,0,1,0.0,1.0
tt3365778,11748,Breathe,2015.0,92,51,78.0,1532.0,91.0,1.0,1,1,1.0,0.0
tt3387542,14100,The Forest,2016.0,10,136,22.0,14556.0,94.0,0.0,0,1,0.0,1.0
tt3395582,13259,Sun Choke,2016.0,88,25,44.0,508.0,90.0,1.0,0,1,1.0,7.0
tt3397918,7074,Harbinger Down,2015.0,43,7,19.0,378.0,82.0,0.0,0,1,0.0,0.0
tt3409392,15281,Timbuktu,2015.0,98,120,77.0,9572.0,97.0,1.0,1,1,1.0,1.0
tt3450958,15991,War for the Planet of the Apes,2017.0,94,342,84.0,56601.0,140.0,1.0,1,1,0.0,0.0
tt3462710,15711,Unforgettable,2017.0,26,118,33.0,6356.0,101.0,0.0,0,1,0.0,1.0
tt3465916,13049,Stations of the Cross,2015.0,92,25,73.0,2649.0,107.0,1.0,0,1,1.0,3.0
tt3474788,14147,The Gift,2015.0,92,186,75.0,50972.0,108.0,1.0,1,1,1.0,5.0
tt3486626,14629,The Nut Job 2: Nutty by Nature,2017.0,15,62,44.0,7248.0,86.0,0.0,0,1,0.0,5.0
tt3487994,3591,Bloodsucking Bastards,2015.0,65,23,48.0,439.0,87.0,0.0,0,1,0.0,1.0
tt3488184,1975,7 Chinese Brothers,2015.0,77,35,44.0,528.0,76.0,1.0,0,1,0.0,0.0
tt3491962,10866,Outlaws and Angels,2016.0,29,28,50.0,333.0,120.0,0.0,0,1,0.0,0.0
tt3496372,14349,The Intruders,,17,6,21.0,339.0,92.0,0.0,0,1,,0.0
tt3498820,4075,Captain America: Civil War,2016.0,91,398,89.0,179151.0,146.0,1.0,1,1,0.0,1.0
tt3499048,6953,Güeros,2015.0,92,51,80.0,1299.0,106.0,1.0,1,1,1.0,0.0
tt3501590,8049,Ithaca,2016.0,22,18,31.0,321.0,96.0,0.0,0,1,1.0,0.0
tt3505712,15290,Time Out Of Mind,2015.0,79,87,41.0,2224.0,117.0,1.0,1,1,1.0,3.0
tt3518988,7097,Harmontown,2014.0,79,24,80.0,609.0,101.0,1.0,0,1,0.0,0.0
tt3520418,16048,We Are Still Here,2015.0,95,43,48.0,4618.0,84.0,1.0,1,1,0.0,0.0
tt3521126,13990,The Disaster Artist,2017.0,91,330,86.0,14850.0,104.0,1.0,1,1,0.0,0.0
tt3522806,9674,Mechanic: Resurrection,2016.0,32,57,40.0,25574.0,110.0,0.0,0,1,0.0,12.0
tt3544082,1936,45 Years,2015.0,97,203,67.0,13721.0,95.0,1.0,1,1,0.0,4.0
tt3553976,4079,Captain Fantastic,2016.0,82,218,85.0,22051.0,119.0,1.0,1,1,0.0,1.0
tt3560148,6014,"Fear, Inc.",2016.0,45,11,39.0,240.0,90.0,0.0,0,1,0.0,0.0
tt3563262,13219,Submergence,2018.0,21,52,33.0,234.0,112.0,0.0,0,1,1.0,0.0
tt3566788,12827,Songs My Brothers Taught Me,2016.0,91,22,64.0,441.0,98.0,1.0,0,1,1.0,0.0
tt3567666,13172,Stratton,2018.0,0,34,19.0,176.0,95.0,0.0,0,1,1.0,1.0
tt3569356,10562,Not Cool,2014.0,14,7,75.0,2110.0,93.0,0.0,0,1,0.0,0.0
tt3576084,16614,Zero Motivation,2014.0,87,46,77.0,1458.0,90.0,1.0,1,1,0.0,7.0
tt3606888,2139,A Street Cat Named Bob,2016.0,77,64,76.0,4854.0,103.0,1.0,1,1,0.0,0.0
tt3610746,5354,Don't Hang Up,2017.0,25,16,30.0,615.0,,0.0,0,1,1.0,
tt3619070,2475,Along Came the Devil,2018.0,38,8,45.0,69.0,89.0,0.0,0,1,0.0,0.0
tt3620762,2659,Anguish,2015.0,62,13,25.0,304.0,91.0,0.0,0,1,0.0,0.0
tt3622110,5356,Don't Knock Twice,2017.0,21,24,22.0,715.0,93.0,0.0,0,1,1.0,0.0
tt3627704,11124,Phantasm: Ravager,2016.0,57,14,30.0,699.0,100.0,0.0,0,1,0.0,15.0
tt3628584,3043,Barbershop: The Next Cut,2016.0,90,93,66.0,19790.0,112.0,1.0,1,1,0.0,1.0
tt3671542,7372,Holding The Man,,81,26,81.0,870.0,128.0,1.0,0,1,,1.0
tt3674140,14815,The Salt of the Earth,2015.0,95,93,90.0,8200.0,110.0,1.0,1,1,1.0,0.0
tt3675748,16509,Yakuza Apocalypse,2015.0,63,40,39.0,489.0,115.0,0.0,0,1,0.0,0.0
tt3685622,1961,600 Miles,,94,31,40.0,326.0,83.0,1.0,0,1,,2.0
tt3686998,14767,The Red Pill,2016.0,29,7,92.0,1457.0,117.0,0.0,0,1,0.0,9.0
tt3697626,2066,A Hard Day,2015.0,81,32,77.0,701.0,111.0,1.0,0,1,1.0,0.0
tt3703148,4345,Christmas Eve,2015.0,0,10,53.0,957.0,95.0,0.0,0,1,0.0,0.0
tt3707104,9840,Mine,2017.0,17,30,44.0,1242.0,107.0,0.0,0,1,1.0,1.0
tt3716530,5648,Elle,2016.0,91,235,73.0,11875.0,130.0,1.0,1,1,0.0,0.0
tt3717804,5708,England Is Mine,2017.0,52,65,38.0,466.0,94.0,0.0,0,1,0.0,0.0
tt3719896,10178,My All American,2015.0,32,44,77.0,3889.0,118.0,0.0,0,1,0.0,0.0
tt3721954,9620,Maudie,2017.0,89,147,89.0,7548.0,115.0,1.0,1,1,1.0,0.0
tt3722062,3655,Bokeh,2017.0,45,20,24.0,522.0,104.0,0.0,0,1,0.0,12.0
tt3750872,15071,The Wife,2018.0,85,213,76.0,2176.0,100.0,1.0,1,1,1.0,1.0
tt3780208,4903,Dark Signal,2017.0,33,6,35.0,82.0,105.0,0.0,0,1,1.0,7.0
tt3799694,14608,The Nice Guys,2016.0,93,300,79.0,55822.0,116.0,1.0,1,1,0.0,0.0
tt3808342,12812,Son of Saul,2015.0,96,226,80.0,12940.0,107.0,1.0,1,1,0.0,0.0
tt3819668,5435,Dragon Ball Z: Resurrection 'F',2015.0,83,18,84.0,9556.0,93.0,1.0,0,1,0.0,0.0
tt3824458,13444,Tangerine,2015.0,96,154,76.0,11290.0,88.0,1.0,1,1,0.0,0.0
tt3829266,14718,The Predator,2018.0,32,277,34.0,6711.0,,0.0,0,1,0.0,
tt3833520,8083,Jack of the Red Hearts,2015.0,50,12,61.0,331.0,100.0,0.0,0,1,0.0,2.0
tt3835080,1905,31,2016.0,47,45,35.0,4479.0,103.0,0.0,0,1,0.0,1.0
tt3850214,5375,Dope,2015.0,88,155,83.0,33945.0,115.0,1.0,1,1,0.0,12.0
tt3859310,7557,How to Talk to Girls at Parties,2018.0,46,91,39.0,739.0,102.0,0.0,0,1,1.0,0.0
tt3864024,8792,Lazer Team,2016.0,59,34,69.0,4262.0,102.0,0.0,0,1,1.0,0.0
tt3896198,6951,Guardians of the Galaxy Vol. 2,2017.0,84,395,87.0,108021.0,137.0,1.0,1,1,0.0,1.0
tt3901826,13814,The Breadwinner,2017.0,95,101,86.0,1923.0,93.0,1.0,1,1,0.0,1.0
tt3919598,14336,The Inhabitants,,71,7,12.0,90.0,90.0,0.0,0,1,,0.0
tt3966404,10168,Mustang,2015.0,97,147,88.0,8662.0,97.0,1.0,1,1,0.0,0.0
tt3966544,9201,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,,100,8,86.0,442.0,97.0,1.0,0,1,,0.0
tt3970482,11944,Roger Waters The Wall,2015.0,100,6,94.0,610.0,131.0,1.0,0,1,1.0,1.0
tt3976144,14574,The Monster,2016.0,80,46,40.0,4779.0,91.0,1.0,1,1,0.0,0.0
tt4000956,3883,Brother Nature,2016.0,57,7,31.0,190.0,97.0,0.0,0,1,0.0,0.0
tt4008652,7610,I Am Ali,2014.0,61,23,59.0,642.0,111.0,0.0,0,1,0.0,0.0
tt4054654,5306,Dog Eat Dog,2016.0,51,69,18.0,704.0,95.0,0.0,0,1,0.0,2.0
tt4063178,13999,The Dog Lover,2016.0,22,9,51.0,133.0,101.0,0.0,0,1,0.0,0.0
tt4073790,13939,The Darkest Minds,2018.0,16,134,73.0,2656.0,105.0,0.0,0,1,0.0,1.0
tt4074928,11626,Realive,2017.0,79,29,53.0,443.0,112.0,1.0,0,1,1.0,0.0
tt4076756,3232,Being Evel,2015.0,97,38,83.0,585.0,99.0,1.0,0,1,0.0,0.0
tt4076760,5186,Diablo,2016.0,19,21,27.0,559.0,90.0,0.0,0,1,1.0,0.0
tt4083572,15769,Urge,2016.0,0,6,26.0,433.0,89.0,0.0,0,1,0.0,0.0
tt4102722,14616,The Night Watchmen,,83,6,75.0,108.0,80.0,1.0,0,1,,0.0
tt4116284,14460,The Lego Batman Movie,2017.0,89,304,80.0,46206.0,90.0,1.0,1,1,0.0,14.0
tt4126304,4121,Cartel Land,2015.0,90,99,82.0,9024.0,98.0,1.0,1,1,0.0,2.0
tt4126394,4919,Darling,2016.0,71,28,45.0,484.0,78.0,0.0,0,1,1.0,0.0
tt4126568,10767,Open Water 3: Cage Dive,2017.0,25,8,14.0,212.0,80.0,0.0,0,1,0.0,0.0
tt4144190,16295,Wiener-Dog,2016.0,74,112,41.0,3426.0,90.0,0.0,1,1,0.0,2.0
tt4145304,15705,Unexpected,2015.0,66,58,44.0,4140.0,90.0,0.0,0,1,0.0,0.0
tt4149732,4772,Crush The Skull,,100,6,51.0,141.0,80.0,1.0,0,1,,3.0
tt4154796,2900,Avengers: Endgame,2019.0,94,486,91.0,66152.0,182.0,1.0,1,1,0.0,1.0
tt4160708,5348,Don't Breathe,2016.0,88,222,78.0,40340.0,88.0,1.0,1,1,0.0,0.0
tt4163224,10017,Most Likely to Die,2016.0,40,5,11.0,206.0,90.0,0.0,0,1,1.0,10.0
tt4181052,12895,Special Correspondents,,17,36,28.0,867.0,100.0,0.0,0,1,,1.0
tt4189494,10798,Ordinary World,2016.0,47,17,47.0,453.0,87.0,0.0,0,1,0.0,1.0
tt4190530,2712,Anthropoid,2016.0,66,103,70.0,6519.0,120.0,0.0,0,1,0.0,0.0
tt4191054,13162,Strange Magic,2015.0,16,58,52.0,12224.0,99.0,0.0,0,1,0.0,0.0
tt4209788,9923,Molly's Game,2018.0,82,289,84.0,11541.0,140.0,1.0,1,1,1.0,0.0
tt4217392,8609,Kung-Fu Yoga,2017.0,48,23,17.0,6.0,107.0,0.0,0,1,0.0,0.0
tt4255110,4619,Contracted: Phase II,2015.0,38,13,14.0,289.0,79.0,0.0,0,1,0.0,1.0
tt4265508,2499,Amateur Night,2016.0,0,6,26.0,356.0,93.0,0.0,0,1,0.0,1.0
tt4276820,14108,The Founder,2017.0,81,236,82.0,32161.0,115.0,1.0,1,1,1.0,0.0
tt4284010,16137,"What Happened, Miss Simone?",2015.0,89,45,85.0,1737.0,102.0,1.0,1,1,0.0,1.0
tt4316236,13776,The Black Panthers: Vanguard Of The Revolution,2015.0,92,63,71.0,2206.0,113.0,1.0,1,1,0.0,2.0
tt4323370,13323,Survivors Guide to Prison,2018.0,100,13,68.0,190.0,102.0,1.0,0,1,0.0,0.0
tt4335650,4107,Carnage Park,2016.0,62,21,30.0,416.0,81.0,0.0,0,1,0.0,9.0
tt4337690,1987,90 Minutes In Heaven,2015.0,24,21,50.0,5334.0,121.0,0.0,0,1,0.0,0.0
tt4353250,14410,The Last Black Man in San Francisco,2019.0,93,186,84.0,505.0,120.0,1.0,1,1,0.0,1.0
tt4353996,14394,The King's Choice,2017.0,84,25,82.0,494.0,130.0,1.0,0,1,1.0,3.0
tt4382824,2783,Army of One,2016.0,25,12,25.0,546.0,92.0,0.0,0,1,0.0,0.0
tt4382872,5870,Extraction,2015.0,6,18,17.0,1062.0,96.0,0.0,0,1,0.0,4.0
tt4399952,14491,The Lodgers,2018.0,56,43,43.0,255.0,92.0,0.0,0,1,1.0,0.0
tt4414438,8034,It Had to Be You,2016.0,60,5,42.0,146.0,85.0,0.0,0,1,1.0,0.0
tt4437216,6690,Goat,2016.0,79,75,45.0,4007.0,96.0,1.0,1,1,0.0,0.0
tt4441422,7035,Hangman,,100,6,29.0,124.0,85.0,1.0,0,1,,0.0
tt4459912,7428,Honeymoon,2014.0,75,55,44.0,5868.0,87.0,1.0,0,1,1.0,9.0
tt4462372,2914,AWOL,2017.0,93,15,56.0,247.0,85.0,1.0,0,1,1.0,3.0
tt4465564,6056,Fifty Shades Darker,2017.0,11,195,48.0,27486.0,115.0,0.0,0,1,0.0,3.0
tt4477536,6057,Fifty Shades Freed,2018.0,12,180,37.0,5624.0,101.0,0.0,0,1,0.0,4.0
tt4486986,2422,All I See Is You,2017.0,27,55,31.0,1524.0,110.0,0.0,0,1,1.0,1.0
tt4516352,3298,Bethany,2017.0,29,7,43.0,60.0,,0.0,0,1,0.0,
tt4550098,10518,Nocturnal Animals,2016.0,74,287,73.0,29920.0,115.0,0.0,1,1,0.0,1.0
tt4557956,4691,Crash Pad,2017.0,54,13,54.0,197.0,93.0,0.0,0,1,0.0,2.0
tt4567486,14564,The Mind's Eye,2016.0,62,26,35.0,290.0,87.0,0.0,0,1,1.0,0.0
tt4573516,12667,Sleight,2017.0,77,44,52.0,5799.0,90.0,1.0,1,1,1.0,1.0
tt4575576,4349,Christopher Robin,2018.0,73,263,83.0,5472.0,120.0,0.0,0,1,0.0,16.0
tt4577344,4478,ClownTown,2016.0,9,11,30.0,111.0,82.0,0.0,0,1,0.0,4.0
tt4632316,6672,Gleason,2016.0,96,68,90.0,3875.0,110.0,1.0,1,1,0.0,0.0
tt4662420,2431,All Nighter,2017.0,8,13,35.0,375.0,86.0,0.0,0,1,0.0,0.0
tt4686108,9235,Love Beats Rhymes,2017.0,50,8,69.0,78.0,106.0,0.0,0,1,0.0,0.0
tt4687358,3338,Beyond the Gates,2016.0,82,22,28.0,756.0,83.0,1.0,0,1,0.0,1.0
tt4725842,6661,Girls with Balls,,30,10,20.0,35.0,77.0,0.0,0,1,,0.0
tt4729560,14486,The Little Vampire 3D,,14,14,55.0,84.0,82.0,0.0,0,1,,1.0
tt4729990,12643,Slash,2016.0,91,23,56.0,571.0,100.0,1.0,0,1,0.0,0.0
tt4730986,5283,Divines,2016.0,83,18,72.0,666.0,105.0,1.0,0,1,0.0,0.0
tt4736550,14194,The Great Hack,2019.0,87,47,64.0,288.0,113.0,1.0,1,1,0.0,1.0
tt4738776,7005,Half Magic,2018.0,55,29,55.0,137.0,100.0,0.0,0,1,0.0,6.0
tt4765284,11210,Pitch Perfect 3,2017.0,30,141,44.0,16754.0,,0.0,0,1,0.0,
tt4797436,8081,Jack Goes Home,2016.0,18,11,28.0,173.0,100.0,0.0,0,1,0.0,0.0
tt4824308,6711,God's Not Dead 2,2016.0,8,38,62.0,13252.0,120.0,0.0,0,1,0.0,0.0
tt4827558,7320,High Life,2019.0,83,208,42.0,725.0,110.0,1.0,1,1,1.0,3.0
tt4867110,13365,Swiped,,17,6,54.0,957.0,93.0,0.0,0,1,,0.0
tt4871980,14691,The Perfect Match,2016.0,25,16,44.0,4144.0,95.0,0.0,0,1,0.0,1.0
tt4877122,14027,The Emoji Movie,2017.0,7,129,38.0,24942.0,86.0,0.0,0,1,0.0,0.0
tt4882376,6141,First They Killed My Father,2017.0,87,68,80.0,2304.0,,1.0,1,1,0.0,
tt4897822,16205,Where to Invade Next,2016.0,79,190,77.0,11516.0,110.0,1.0,1,1,1.0,10.0
tt4899370,9704,Megan Leavey,2017.0,87,99,82.0,10399.0,116.0,1.0,1,1,0.0,0.0
tt4912910,9889,Mission: Impossible - Fallout,2018.0,97,413,87.0,15266.0,147.0,1.0,1,1,0.0,0.0
tt4915672,1977,7 Guardians of the Tomb,2018.0,7,15,27.0,93.0,90.0,0.0,0,1,0.0,0.0
tt4935446,7175,Heart of a Dog,2015.0,96,90,64.0,2687.0,75.0,1.0,1,1,0.0,0.0
tt4936176,9593,Mascots,2016.0,49,47,36.0,661.0,120.0,0.0,0,1,0.0,31.0
tt4955566,2464,Almost Friends,2017.0,29,7,48.0,141.0,101.0,0.0,0,1,1.0,0.0
tt4972582,12945,Split,2017.0,77,294,79.0,53061.0,116.0,1.0,1,1,1.0,1.0
tt4975920,14375,The Kid,2019.0,45,40,48.0,186.0,99.0,0.0,0,1,0.0,1.0
tt4991112,15148,They Remain,2018.0,54,24,38.0,96.0,102.0,0.0,0,1,0.0,0.0
tt4991652,4037,Camino,2016.0,32,19,20.0,70.0,103.0,0.0,0,1,1.0,0.0
tt5027774,15222,"Three Billboards Outside Ebbing, Missouri",2017.0,90,390,87.0,22270.0,115.0,1.0,1,1,0.0,0.0
tt5059406,7628,I Am the Pretty Thing That Lives in the House,2016.0,58,19,24.0,919.0,87.0,0.0,0,1,0.0,2.0
tt5068650,13936,The Dark Tapes,,89,9,57.0,435.0,98.0,1.0,0,1,,0.0
tt5116410,15404,Tower,2016.0,99,97,89.0,3288.0,82.0,1.0,1,1,0.0,0.0
tt5117428,16313,Wild Rose,2019.0,93,171,88.0,168.0,101.0,1.0,1,1,1.0,0.0
tt5129682,8496,King Cobra,2016.0,49,35,32.0,1570.0,91.0,0.0,0,1,0.0,0.0
tt5129818,15688,Under The Sun,2016.0,93,30,69.0,604.0,106.0,1.0,0,1,1.0,0.0
tt5160938,9084,Lizzie,2018.0,66,143,49.0,468.0,106.0,0.0,0,1,0.0,1.0
tt5162658,6749,Gold,2017.0,43,182,45.0,8544.0,120.0,0.0,0,1,0.0,17.0
tt5168192,7640,"I, Daniel Blake",2017.0,92,179,85.0,8255.0,100.0,1.0,1,1,1.0,0.0
tt5179598,3417,Billionaire Boys Club,2018.0,7,15,37.0,302.0,100.0,0.0,0,1,0.0,8.0
tt5189828,9917,Mohawk,2018.0,83,42,28.0,205.0,92.0,1.0,1,1,1.0,1.0
tt5208950,8432,Kickboxer: Retaliation,2018.0,92,13,72.0,445.0,110.0,1.0,0,1,0.0,0.0
tt5246700,7531,How It Ends,2018.0,18,17,16.0,1409.0,,0.0,0,1,0.0,
tt5267472,13077,Step Sisters,2017.0,22,9,46.0,164.0,108.0,0.0,0,1,1.0,0.0
tt5275830,5560,Eat That Question: Frank Zappa in His Own Words,2016.0,92,71,73.0,1590.0,90.0,1.0,1,1,0.0,3.0
tt5278460,2872,Audrie & Daisy,,81,16,72.0,505.0,95.0,1.0,0,1,,0.0
tt5278466,8194,Jim: The James Foley Story,2016.0,91,22,74.0,287.0,100.0,1.0,0,1,0.0,11.0
tt5294198,4158,Catfight,2017.0,73,59,42.0,1130.0,96.0,0.0,0,1,1.0,1.0
tt5342650,11738,Reset,2017.0,50,8,52.0,71.0,106.0,0.0,0,1,0.0,1.0
tt5362988,16349,Wind River,2017.0,88,240,90.0,29174.0,111.0,1.0,1,1,0.0,4.0
tt5390504,5160,Detroit,2017.0,84,288,79.0,17743.0,142.0,1.0,1,1,0.0,1.0
tt5434972,5981,Fastball,2016.0,89,19,79.0,616.0,85.0,1.0,0,1,0.0,2.0
tt5461944,7481,Hotel Mumbai,2019.0,75,187,86.0,747.0,123.0,1.0,1,1,1.0,0.0
tt5464234,8455,Kill Switch,2017.0,10,21,19.0,879.0,91.0,0.0,0,1,0.0,0.0
tt5470222,4617,Contract to Kill,2016.0,0,5,19.0,141.0,90.0,0.0,0,1,0.0,0.0
tt5473090,13363,Swinging Safari,2019.0,77,26,61.0,18.0,97.0,1.0,0,1,1.0,0.0
tt5523010,14630,The Nutcracker and the Four Realms,2018.0,33,199,33.0,2154.0,99.0,0.0,0,1,0.0,0.0
tt5574372,10357,Nerdland,,23,13,27.0,105.0,85.0,0.0,0,1,,0.0
tt5580266,14233,The Hate U Give,2018.0,97,213,82.0,4107.0,132.0,1.0,1,1,0.0,1.0
tt5580392,2498,Amateur,2018.0,60,5,68.0,106.0,96.0,0.0,0,1,0.0,0.0
tt5615904,15711,Unforgettable,2017.0,26,118,33.0,6356.0,101.0,0.0,0,1,1.0,12.0
tt5634960,2156,A Very Sordid Wedding,2017.0,86,7,95.0,1531.0,109.0,1.0,0,1,0.0,0.0
tt5644050,11160,Pick of the Litter,2018.0,97,62,90.0,502.0,81.0,1.0,1,1,0.0,1.0
tt5657856,3777,Brawl in Cell Block 99,2017.0,91,89,74.0,5983.0,132.0,1.0,1,1,0.0,0.0
tt5685006,11463,Puppet Master: The Littlest Reich,2018.0,67,43,52.0,182.0,84.0,0.0,0,1,0.0,6.0
tt5687814,6758,Golden Exits,2018.0,67,52,41.0,233.0,94.0,0.0,0,1,1.0,0.0
tt5690360,12668,Slender Man,2018.0,7,76,18.0,2374.0,93.0,0.0,0,1,0.0,0.0
tt5691024,12513,Show Dogs,2018.0,16,63,25.0,690.0,92.0,0.0,0,1,0.0,0.0
tt5702446,6694,God Bless the Broken Road,2018.0,18,11,77.0,244.0,113.0,0.0,0,1,0.0,2.0
tt5716464,3801,Breathe,2017.0,68,161,71.0,3766.0,,0.0,0,1,0.0,
tt5719700,7400,Home Again,2017.0,33,134,45.0,8957.0,,0.0,0,1,0.0,
tt5737582,9799,Midnighters,2018.0,83,30,34.0,206.0,94.0,1.0,0,1,1.0,0.0
tt5740866,16255,Whitney,2018.0,89,152,74.0,780.0,120.0,1.0,1,1,0.0,0.0
tt5752360,14065,The Female Brain,2018.0,37,19,52.0,146.0,98.0,0.0,0,1,1.0,0.0
tt5795086,6532,Gemini,2018.0,70,74,43.0,963.0,93.0,0.0,1,1,1.0,0.0
tt5804314,8897,Let There Be Light,2017.0,30,10,75.0,2934.0,100.0,0.0,0,1,0.0,0.0
tt5813366,3538,Bleeding Steel,2018.0,22,18,23.0,213.0,110.0,0.0,0,1,1.0,1.0
tt5829040,6455,Fun Mom Dinner,2017.0,33,27,36.0,252.0,89.0,0.0,0,1,0.0,8.0
tt5834854,9583,Mary,2019.0,4,24,38.0,8.0,,0.0,0,1,0.0,
tt5851014,12149,Savage Dog,2017.0,73,11,43.0,128.0,94.0,0.0,0,1,0.0,0.0
tt5862166,14710,The Poison Rose,2019.0,0,6,23.0,112.0,98.0,0.0,0,1,0.0,0.0
tt5866930,13658,The Adventurers,2017.0,14,7,28.0,173.0,104.0,0.0,0,1,0.0,36.0
tt5883570,3645,Bodied,2018.0,90,77,87.0,772.0,120.0,1.0,1,1,1.0,0.0
tt5884784,14920,The Super,2018.0,40,10,70.0,254.0,90.0,0.0,0,1,1.0,0.0
tt5913798,16469,Wounds,2019.0,53,45,,,101.0,0.0,0,1,0.0,6.0
tt6016744,14020,The Edge of Democracy,,96,24,,,113.0,1.0,0,1,,8.0
tt6038042,9380,Madness in the Method,2019.0,29,7,77.0,26.0,99.0,0.0,0,1,0.0,0.0
tt6053438,6138,First Reformed,2018.0,93,233,68.0,3250.0,108.0,1.0,1,1,1.0,5.0
tt6054290,12847,SoulMate,2016.0,100,7,81.0,134.0,109.0,1.0,0,1,0.0,1.0
tt6054650,2118,A Question of Faith,2017.0,40,5,78.0,1141.0,91.0,0.0,0,1,0.0,13.0
tt6069126,14039,The Escape,2018.0,77,44,51.0,416.0,102.0,1.0,1,1,1.0,1.0
tt6087426,13112,Still/Born,2018.0,67,21,30.0,215.0,87.0,0.0,0,1,1.0,0.0
tt6118340,13724,The Basement,2018.0,11,9,25.0,93.0,,0.0,0,1,0.0,
tt6131450,2815,Asher,2018.0,46,13,42.0,72.0,117.0,0.0,0,1,0.0,13.0
tt6133130,11401,Professor Marston & The Wonder Women,2017.0,87,171,78.0,5274.0,108.0,1.0,1,1,0.0,0.0
tt6146586,8242,John Wick: Chapter 3 - Parabellum,2019.0,90,322,86.0,36923.0,131.0,1.0,1,1,0.0,1.0
tt6169694,7691,I Think We're Alone Now,2018.0,64,39,45.0,397.0,93.0,0.0,0,1,0.0,6.0
tt6182078,12973,St. Agatha,2019.0,63,24,37.0,180.0,90.0,0.0,0,1,1.0,13.0
tt6198946,14257,The Hole in the Ground,2019.0,85,85,52.0,253.0,90.0,1.0,1,1,0.0,0.0
tt6222286,11082,Perfect,2019.0,17,12,0.0,5.0,87.0,0.0,0,1,1.0,1.0
tt6238896,5541,Earth: One Amazing Day,2017.0,100,21,84.0,214.0,95.0,1.0,0,1,0.0,0.0
tt6294822,14716,The Post,2018.0,88,381,73.0,12043.0,115.0,1.0,1,1,1.0,1.0
tt6294892,2908,Awakening the Zodiac,2017.0,42,12,34.0,366.0,100.0,0.0,0,1,0.0,0.0
tt6330052,6524,Gauguin: Voyage to Tahiti,2018.0,40,30,37.0,104.0,102.0,0.0,0,1,1.0,0.0
tt6333060,7707,Icarus,2017.0,94,47,94.0,2377.0,110.0,1.0,1,1,0.0,10.0
tt6334884,7302,Hickok,2017.0,57,7,18.0,157.0,88.0,0.0,0,1,0.0,0.0
tt6343314,4713,Creed II,2018.0,84,283,80.0,5103.0,130.0,1.0,1,1,0.0,0.0
