tconst,averageRating,numVotes
tt5074352,8.3,240502
tt5075662,4.9,12096
tt5076792,5.8,3444
tt5078188,5.7,2304
tt5084198,7.9,4250
tt5085924,5.5,14837
tt5087548,4.0,1786
tt5088794,7.0,3380
tt5091612,7.3,6993
tt5092380,5.9,8321
tt5092484,5.4,2515
tt5097070,7.8,3303
tt5098128,7.5,11961
tt5098836,7.7,2013
tt5104080,7.4,2418
tt5105734,7.6,2772
tt5108476,4.2,8758
tt5115024,5.8,2502
tt5116302,7.9,61754
tt5116410,7.9,8575
tt5117222,7.0,2254
tt5117428,7.1,16609
tt5121000,7.7,8664
tt5125414,4.7,1834
tt5128266,5.2,1808
tt5128328,7.2,5640
tt5128826,5.2,1977
tt5129682,5.6,9955
tt5129818,7.4,5383
tt5133308,7.0,16716
tt5143226,5.2,18169
tt5154466,3.8,3598
tt5157030,5.7,1286
tt5157456,4.6,5383
tt5159414,4.2,15257
tt5160938,5.9,10379
tt5160954,3.5,811
tt5161376,3.9,2432
tt5161502,7.3,2040
tt5162658,5.7,2012
tt5164184,5.8,15429
tt5165344,7.0,31242
tt5168192,7.8,68086
tt5168832,5.5,2898
tt5173166,5.8,3769
tt5176390,5.5,1184
tt5178964,7.4,1561
tt5179598,5.6,15904
tt5187886,5.7,2759
tt5189828,4.7,1797
tt5200814,7.0,1949
tt5200962,7.5,4212
tt5206770,2.1,1607
tt5208950,5.0,6688
tt5212918,5.8,1370
tt5213534,7.8,13850
tt5214394,7.7,1916
tt5215486,7.5,2397
tt5215952,7.4,97497
tt5216534,7.1,1531
tt5222918,7.2,14767
tt5224356,3.4,1874
tt5226436,7.0,1562
tt5228304,4.7,4496
tt5232308,5.8,1612
tt5238904,5.3,6749
tt5246700,5.1,63163
tt5247022,7.3,95070
tt5247042,2.7,963
tt5249200,4.7,1155
tt5254868,5.3,11137
tt5255710,7.6,22860
tt5258324,4.8,177
tt5259822,5.1,11402
tt5259966,5.5,3030
tt5265898,4.9,1817
tt5266456,3.3,892
tt5266668,3.0,1625
tt5267472,5.5,5080
tt5271442,7.9,3922
tt5271772,5.5,2900
tt5275128,4.9,1280
tt5275830,7.5,1465
tt5275844,7.4,2571
tt5275892,8.9,23781
tt5277030,5.4,891
tt5278460,7.2,7426
tt5278466,7.6,1764
tt5278596,7.6,10824
tt5278930,7.3,1724
tt5280684,4.2,2640
tt5286444,7.6,25127
tt5289520,7.3,1649
tt5290620,2.0,4685
tt5291604,7.8,1430
tt5294198,5.9,7603
tt5294522,5.9,9296
tt5294966,7.4,14112
tt5295358,4.3,2061
tt5296086,4.6,676
tt5309954,5.1,4363
tt5311546,8.8,8012
tt5320514,7.6,4843
tt5324800,5.5,1802
tt5332502,5.9,2412
tt5333612,7.5,2925
tt5338644,5.1,1736
tt5339418,4.8,4707
tt5342650,5.3,1610
tt5342950,5.0,3809
tt5344054,4.4,9235
tt5354458,2.9,1449
tt5361488,5.2,2170
tt5362988,7.7,312347
tt5363618,7.7,183842
tt5375324,7.3,3911
tt5376232,7.7,3204
tt5390504,7.3,58803
tt5419398,5.1,646
tt5420210,5.7,14477
tt5420878,7.0,1179
tt5420886,5.8,7017
tt5427032,3.6,7537
tt5431016,3.2,1258
tt5431890,7.3,60242
tt5433114,7.7,19170
tt5434972,7.4,1954
tt5445074,4.5,2263
tt5446610,5.8,1335
tt5451118,7.5,9758
tt5456798,5.5,1991
tt5457484,3.3,1402
tt5458088,7.9,5423
tt5458566,5.3,3003
tt5460276,7.2,33111
tt5460658,8.1,19532
tt5461944,7.6,78270
tt5463152,5.8,3501
tt5464234,4.7,8922
tt5465370,5.9,4644
tt5466186,5.9,18210
tt5468014,7.5,1422
tt5470222,3.2,2473
tt5471480,7.1,2954
tt5473090,5.6,2932
tt5476944,7.6,1970
tt5477194,8.0,4084
tt5477402,7.2,1853
tt5478478,7.2,106603
tt5481404,4.8,3509
tt5481984,2.2,1264
tt5483626,5.5,2243
tt5488854,6.9,2334
tt5493944,4.3,9876
tt5497458,5.4,3292
tt5503594,7.1,1651
tt5503688,5.7,9218
tt5504168,8.1,6516
tt5505188,4.6,1301
tt5510934,8.9,6111
tt5512872,5.6,4458
tt5518022,7.8,3841
tt5519566,7.1,2060
tt5523010,5.6,40406
tt5523174,7.6,2991
tt5526028,7.7,4402
tt5532370,5.5,1393
tt5534434,5.5,8071
tt5535942,5.6,5037
tt5537140,4.8,4594
tt5539054,4.7,15122
tt5541848,7.2,31055
tt5542802,4.8,9595
tt5544384,7.3,9985
tt5548032,7.3,4870
tt5556054,5.1,1972
tt5562070,7.2,38571
tt5562652,4.6,5355
tt5563324,5.3,24531
tt5563782,4.9,2423
tt5565670,8.3,2564
tt5566714,7.5,1484
tt5566778,4.7,1984
tt5574372,5.3,1254
tt5575408,8.5,1365
tt5580266,7.5,43472
tt5580392,5.9,5545
tt5581752,3.9,2571
tt5584796,7.1,5349
tt5588850,5.6,1159
tt5591786,7.1,1383
tt5597198,6.9,2794
tt5598102,7.8,14388
tt5598172,4.9,1877
tt5598234,5.3,1684
tt5598292,5.2,18803
tt5600714,7.8,5373
tt5604282,2.2,1587
tt5606664,7.3,243360
tt5608000,4.1,1213
tt5608972,2.6,2771
tt5611648,8.3,3854
tt5615904,7.3,2193
tt5617310,5.3,1509
tt5628902,5.2,7395
tt5631456,7.2,2422
tt5634960,5.5,1795
tt5638474,4.5,1497
tt5638500,4.2,2229
tt5639388,4.5,2351
tt5644050,7.6,1738
tt5646136,4.8,8149
tt5648036,4.5,4881
tt5651338,5.7,2002
tt5657856,7.1,82670
tt5658296,5.3,3043
tt5662550,3.2,1547
tt5662932,7.3,17323
tt5668770,7.3,11612
tt5669936,4.2,9923
tt5674368,3.5,1838
tt5674842,4.6,2223
tt5679554,3.2,3630
tt5680626,7.0,2418
tt5685006,5.4,4846
tt5686622,2.9,1724
tt5687416,7.3,2362
tt5687814,5.7,2407
tt5688068,5.8,9947
tt5688868,5.0,4596
tt5689068,4.8,16290
tt5690142,7.2,13157
tt5690360,3.3,42726
tt5691024,4.0,5327
tt5691226,8.6,2747
tt5691924,3.2,842
tt5698320,5.7,5065
tt5700176,5.9,4631
tt5700672,7.6,302921
tt5702446,5.8,1349
tt5704704,3.2,656
tt5707048,7.1,1776
tt5707304,5.6,1608
tt5708172,3.8,1538
tt5710042,4.2,3827
tt5716280,4.4,1752
tt5716380,5.8,3109
tt5716464,7.2,26450
tt5716848,5.1,2374
tt5719700,5.8,36970
tt5723028,6.4,258
tt5723056,7.3,3203
tt5723272,7.1,37645
tt5723416,4.9,7050
tt5726086,5.7,79538
tt5727208,7.4,352592
tt5729348,7.2,15028
tt5735280,5.5,6135
tt5735582,6.0,1360
tt5736696,5.6,4888
tt5737582,5.4,2336
tt5740866,7.3,8304
tt5746054,5.5,1473
tt5747714,3.4,1156
tt5752360,5.8,3723
tt5755594,3.7,1492
tt5755606,5.0,1302
tt5767628,4.3,3868
tt5768992,3.2,2520
tt5770430,5.2,2855
tt5773402,8.9,5116
tt5775220,4.1,1646
tt5776858,7.4,160675
tt5777628,8.2,5787
tt5779372,5.8,4961
tt5779540,5.0,5434
tt5781458,2.7,240
tt5790492,5.5,2771
tt5791536,7.4,4494
tt5792472,4.8,3515
tt5795086,5.4,5945
tt5803528,5.3,1307
tt5804314,4.7,3507
tt5804948,5.5,4029
tt5805252,7.5,1711
tt5805752,7.3,18719
tt5807330,7.2,3903
tt5809020,5.2,5424
tt5810122,4.6,1979
tt5813366,5.2,11969
tt5813916,8.2,112566
tt5815944,5.7,4148
tt5829040,5.3,6812
tt5831402,5.1,2364
tt5834800,4.8,2085
tt5834854,4.5,5586
tt5836866,7.8,2551
tt5838806,7.2,1689
tt5843670,5.3,4323
tt5843838,5.2,1922
tt5843850,5.1,4033
tt5845440,4.1,712
tt5848714,4.5,1940
tt5849148,7.9,1537
tt5851014,5.0,3995
tt5851680,7.2,1973
tt5857968,7.6,2424
tt5859238,7.3,28272
tt5862166,4.8,12063
tt5866930,5.6,3593
tt5867800,8.3,15039
tt5869350,5.7,1971
tt5870084,7.0,1292
tt5881528,5.5,6330
tt5883570,7.1,6520
tt5884004,7.5,1483
tt5884784,5.2,22331
tt5890000,7.2,3368
tt5893332,5.3,20417
tt5894778,7.1,1330
tt5895028,8.2,39214
tt5902484,5.8,2660
tt5906392,8.0,9035
tt5910350,5.6,5187
tt5911032,3.6,715
tt5913184,7.5,1370
tt5913798,4.1,23507
tt5914350,7.4,1390
tt5918074,7.4,6820
tt5919756,5.4,5917
tt5929654,5.2,2563
tt5932368,3.0,5726
tt5937296,7.6,2660
tt5940448,2.9,984
tt5941692,5.8,14279
tt5946128,7.4,47241
tt5946852,7.2,9340
tt5949038,4.4,1685
tt5954462,8.1,1811
tt5956100,5.9,36531
tt5959700,6.0,3289
tt5959952,7.5,1739
tt5963218,8.3,6959
tt5970844,4.1,22963
tt5974388,7.3,3251
tt5980638,6.4,4368
tt5982852,7.2,30707
tt5985052,5.3,1618
tt5987700,4.9,1058
tt5988370,1.0,74546
tt5990066,5.6,5196
tt5990444,4.3,2060
tt5990474,7.2,23871
tt5995602,6.8,1181
tt5997928,7.1,2565
tt5998104,7.3,2689
tt6002232,7.5,11256
tt6015706,2.6,2201
tt6016744,7.3,16508
tt6038042,5.5,2661
tt6038600,1.2,40444
tt6042446,4.1,2458
tt6043072,5.1,1861
tt6046314,5.5,4094
tt6047030,7.2,1262
tt6051096,4.7,6329
tt6053438,7.1,67106
tt6054290,7.3,3496
tt6054650,6.1,1270
tt6063014,4.3,949
tt6067750,4.1,2021
tt6067752,7.5,15919
tt6068960,7.6,7514
tt6068978,1.8,2228
tt6069126,5.9,2593
tt6075718,6.1,1482
tt6076366,8.0,3450
tt6081632,5.7,1529
tt6082222,5.3,2490
tt6083230,7.3,5131
tt6083648,4.7,8763
tt6086080,4.0,1670
tt6087426,5.4,4787
tt6093618,5.4,1852
tt6095090,4.6,3199
tt6102104,7.2,2478
tt6108090,7.7,32016
tt6110504,7.5,3501
tt6112524,3.8,1368
tt6113122,4.8,2803
tt6117702,3.5,5939
tt6118340,4.0,4261
tt6126294,6.1,4772
tt6129302,7.6,11358
tt6131450,5.5,3811
tt6133130,7.0,30281
tt6135348,7.4,17624
tt6138228,5.5,7584
tt6138688,5.2,1708
tt6142496,5.9,4690
tt6143422,7.9,1769
tt6143782,3.8,2223
tt6144762,5.8,1771
tt6146586,7.4,476679
tt6149936,3.9,1774
tt6155190,8.1,6498
tt6155194,5.2,2864
tt6155374,5.5,3348
tt6156350,8.2,8185
tt6169694,5.8,14262
tt6170506,3.6,3383
tt6175486,3.8,2719
tt6176928,6.0,1446
tt6182078,4.8,6436
tt6186910,7.3,6860
tt6197094,5.5,1347
tt6197494,5.1,4683
tt6198246,4.1,1423
tt6198946,5.6,24131
tt6203570,7.2,4382
tt6206564,7.5,14912
tt6211580,5.1,2888
tt6212984,8.0,5082
tt6214468,5.2,4411
tt6214722,7.8,1764
tt6215044,2.5,2238
tt6218010,4.8,10015
tt6222286,3.9,1347
tt6233882,5.5,1540
tt6238896,7.8,3302
tt6243140,5.8,10973
tt6251024,5.6,18394
tt6258486,7.4,2211
tt6262764,5.5,4083
tt6264938,7.4,25939
tt6265988,5.4,2207
tt6266984,4.7,819
tt6272828,5.6,4584
tt6273736,7.2,2561
tt6273998,4.1,3361
tt6275262,5.6,1712
tt6284256,5.7,2288
tt6284564,4.2,2362
tt6288694,5.7,14615
tt6289394,4.8,2467
tt6290418,5.4,2063
tt6293032,5.8,1726
tt6294822,7.2,171284
tt6294892,4.8,2414
tt6295898,5.7,1310
tt6301452,5.2,4276
tt6315524,8.0,8107
tt6318954,3.1,1453
tt6328046,8.4,2670
tt6330052,6.0,2617
tt6332276,8.2,2561
tt6333056,7.4,4378
tt6333060,7.9,57893
tt6334884,4.6,3345
tt6335734,7.5,7254
tt6340296,5.5,1392
tt6343314,7.1,169047
tt6344664,7.3,4316
tt6346162,8.2,4131
tt6347150,5.9,3794
tt6348454,7.3,1259
tt6349302,5.6,7878
tt6352548,5.4,1853
tt6354568,3.4,1853
tt6359956,5.6,62255
tt6360332,4.2,1916
tt6360398,2.4,1976
tt6363436,5.0,3024
tt6365796,7.5,2997
tt6366854,7.8,2594
tt6388082,7.3,4859
tt6391282,2.9,1431
tt6395306,7.1,494
tt6401004,5.5,3138
tt6409416,7.3,2384
tt6412452,7.2,183146
tt6421110,5.1,11485
tt6423362,5.9,8894
tt6428676,5.9,13608
tt6433456,7.1,7792
tt6439558,3.4,19419
tt6450662,5.3,1078
tt6464678,4.8,1842
tt6469548,5.4,7723
tt6470762,5.9,2183
tt6471264,5.4,8663
tt6472976,7.2,96015
tt6473066,7.5,12793
tt6475714,5.2,74598
tt6485666,7.5,41947
tt6486630,5.4,1466
tt6490930,4.1,1870
tt6494418,4.3,18500
tt6495094,5.3,1563
tt6498644,7.4,2697
tt6502956,5.6,2497
tt6506264,5.4,14155
tt6508228,5.6,13420
tt6509862,7.0,1825
tt6510332,7.7,8870
tt6511932,5.5,26489
tt6512428,6.0,1516
tt6515200,5.3,1537
tt6516314,5.5,9163
tt6520954,7.7,5474
tt6525952,4.8,1090
tt6525978,4.4,865
tt6527426,5.2,33252
tt6537508,5.6,2718
tt6542108,5.9,4723
tt6544498,4.5,685
tt6545212,4.7,2194
tt6547786,5.4,5044
tt6548966,6.9,2828
tt6555772,5.6,3848
tt6557704,5.7,3354
tt6560164,5.8,11126
tt6565702,5.7,226480
tt6571548,7.1,69548
tt6572702,4.8,5868
tt6576556,7.4,6506
tt6580564,7.4,7843
tt6588966,7.5,15191
tt6593054,3.2,8558
tt6598072,5.1,2897
tt6609088,2.8,9137
tt6610158,5.9,15504
tt6613470,7.6,1404
tt6613814,7.0,4675
tt6613952,4.1,2130
tt6613958,5.6,4131
tt6615648,7.6,1181
tt6620238,7.9,1739
tt6627168,7.0,2223
tt6628394,7.1,177761
tt6643972,5.6,13705
tt6647564,4.7,1548
tt6648932,4.0,1464
tt6649794,7.2,1734
tt6654210,5.5,70079
tt6654316,7.0,3703
tt6659936,5.2,1460
tt6667360,7.6,1631
tt6673612,5.6,78527
tt6673840,7.2,8656
tt6676028,5.5,3574
tt6684714,5.3,13988
tt6692354,7.2,16932
tt6708044,5.8,3228
tt6708116,7.2,6724
tt6720298,2.8,1163
tt6722976,7.8,2599
tt6725014,8.3,10248
tt6729000,5.5,1701
tt6733446,7.9,1964
tt6736198,5.9,2737
tt6739646,7.4,7138
tt6742252,7.5,68931
tt6745550,5.8,24906
tt6747420,5.7,2037
tt6747818,5.3,4526
tt6752848,7.4,4593
tt6752992,7.5,23090
tt6768578,7.2,31542
tt6769280,5.8,10426
tt6772946,3.2,2291
tt6772950,5.3,73465
tt6774212,5.3,5545
tt6774786,4.5,18001
tt6776462,7.2,3126
tt6781982,5.6,49005
tt6789174,4.4,1580
tt6791886,5.4,2229
tt6814914,7.0,2537
tt6816070,7.4,3733
tt6822518,7.4,2395
tt6824530,7.0,1917
tt6826438,7.6,26612
tt6827430,7.8,1536
tt6827584,8.3,2824
tt6834916,5.1,4809
tt6836936,5.1,26619
tt6838918,5.5,3131
tt6841812,4.3,350
tt6842770,5.8,13642
tt6843812,4.7,12839
tt6848602,4.7,1726
tt6849786,7.4,1337
tt6851066,7.4,3745
tt6853580,2.1,690
tt6854672,5.9,4859
tt6856044,6.9,1134
tt6857040,4.8,1472
tt6863784,4.4,1895
tt6864864,8.1,3380
tt6872436,5.6,2517
tt6872846,5.8,2358
tt6878378,6.1,17798
tt6883152,4.6,2764
tt6884200,5.6,4111
tt6904062,4.6,1999
tt6917210,5.7,1383
tt6923462,7.3,4982
tt6932874,5.9,26141
tt6937368,7.2,3164
tt6951892,4.6,5240
tt6964562,3.8,1369
tt6966044,3.6,1084
tt6966692,8.2,677058
tt6967980,7.5,28444
tt6972140,7.2,13346
tt6974888,4.6,1239
tt6978954,4.6,1405
tt6985200,7.4,1769
tt6996016,7.5,4487
tt6999052,7.4,5968
tt7010156,7.0,2244
tt7010412,7.6,5420
tt7014110,4.2,2055
tt7019942,8.2,19789
tt7022404,5.8,1593
tt7026666,7.0,18088
tt7038246,5.4,1132
tt7043534,3.1,2227
tt7046974,7.5,3186
tt7050946,5.7,3705
tt7052244,3.3,4002
tt7054636,4.8,5580
tt7056732,7.3,11650
tt7057496,7.4,60160
tt7060460,8.2,19484
tt7068942,7.1,1936
tt7073710,5.7,10686
tt7078658,5.9,4443
tt7085842,5.4,2425
tt7087210,5.4,2681
tt7089878,7.2,3020
tt7097358,3.4,642
tt7098658,7.7,36807
tt7125774,7.5,14876
tt7134096,5.4,21259
tt7137846,5.5,17736
tt7142506,7.7,9495
tt7149066,5.3,1838
tt7149336,5.2,1494
tt7150512,7.1,1519
tt7161122,7.6,3170
tt7178640,5.5,14118
tt7179784,7.6,6122
tt7180544,8.0,9477
tt7188978,5.4,3008
tt7200076,3.4,1082
tt7201846,7.3,4059
tt7205316,4.9,8075
tt7207238,7.8,6222
tt7214470,4.2,2332
tt7214762,7.6,28960
tt7214842,7.0,7316
tt7218518,7.8,32483
tt7218732,4.8,5044
tt7221772,5.3,3469
tt7221896,1.0,39967
tt7230750,7.3,6140
tt7231194,8.2,4266
tt7241654,4.3,1817
tt7242142,7.4,34197
tt7248248,5.1,4010
tt7249854,5.9,1770
tt7250358,3.8,2380
tt7253506,7.5,3341
tt7255568,2.3,23875
tt7256866,5.2,13480
tt7257586,7.8,2445
tt7262990,2.8,1353
tt7263040,3.2,2782
tt7279188,7.4,11994
tt7282278,5.1,1307
tt7282468,7.4,85138
tt7284202,4.9,2949
tt7284204,5.5,4274
tt7286456,8.3,1679141
tt7286836,3.6,3872
tt7288408,4.8,5832
tt7294534,7.9,30051
tt7295450,3.9,8431
tt7296862,3.2,5633
tt7308086,4.0,1950
tt7310440,5.1,1461
tt7310916,7.5,1446
tt7315484,5.4,55505
tt7315570,5.1,1487
tt7318202,7.3,21090
tt7321356,5.7,1544
tt7323600,5.8,8363
tt7329810,7.1,2355
tt7336182,5.0,2936
tt7336470,7.1,2595
tt7339792,5.8,3740
tt7339826,7.4,10582
tt7342838,7.3,8476
tt7349662,7.5,312451
tt7356432,7.1,2211
tt7357302,7.6,7361
tt7362036,7.8,9038
tt7364566,7.2,2315
tt7369722,4.3,1969
tt7372728,4.8,2015
tt7374952,5.4,1740
tt7375304,3.0,1554
tt7382730,6.9,2071
tt7384848,5.8,2584
tt7387300,4.5,2890
tt7391996,8.8,10732
tt7392212,8.2,30810
tt7394674,5.6,6293
tt7397098,5.0,4740
tt7399138,3.0,10373
tt7400974,6.1,3016
tt7401588,7.3,134734
tt7403570,4.3,1003
tt7439064,5.8,5030
tt7439220,5.1,1712
tt7441032,5.1,2646
tt7453138,4.5,1160
tt7455754,7.8,22564
tt7459182,5.3,1807
tt7460806,5.8,8205
tt7464158,7.5,1631
tt7465992,8.4,16463
tt7472352,7.3,5978
tt7485048,7.9,41975
tt7485508,7.1,3853
tt7502234,7.2,2045
tt7504818,7.1,45137
tt7511008,4.7,2592
tt7523010,7.6,3087
tt7526338,5.2,2523
tt7526414,7.4,1284
tt7527538,5.5,1250
tt7527912,5.5,2737
tt7531040,7.2,1317
tt7531096,5.2,2578
tt7531990,4.8,2118
tt7533878,5.6,3043
tt7535666,3.5,4016
tt7535756,7.1,2476
tt7544820,7.7,2136
tt7545266,4.7,16158
tt7547158,4.7,556
tt7548570,7.4,1706
tt7549484,4.3,1426
tt7550952,5.4,1193
tt7558302,5.5,7668
tt7559180,6.5,2412
tt7562630,7.0,1600
tt7579788,1.9,631
tt7581572,8.1,5623
tt7588160,4.5,2511
tt7588752,3.8,3157
tt7597486,5.7,1220
tt7600704,5.0,2862
tt7609114,4.4,1532
tt7610008,7.6,1398
tt7612032,4.1,1928
tt7615722,3.6,1622
tt7620554,1.7,1210
tt7624840,3.8,2442
tt7628458,7.0,4158
tt7634968,5.4,34628
tt7638556,8.5,4657
tt7639372,4.3,8850
tt7645102,2.9,1811
tt7653254,7.9,370086
tt7658610,5.3,1724
tt7665476,7.3,1507
tt7668870,7.6,191458
tt7675404,8.0,1606
tt7681868,6.9,727
tt7681902,8.3,28045
tt7689924,7.3,1533
tt7689936,7.1,1925
tt7689958,7.9,3029
tt7689966,7.9,10208
tt7690638,7.3,6403
tt7690762,5.2,1337
tt7691572,7.5,8100
tt7692434,5.8,2699
tt7692822,5.0,3632
tt7711342,4.3,3964
tt7715070,5.4,3782
tt7730102,5.4,1592
tt7737640,5.8,8356
tt7748226,4.5,1759
tt7748244,7.6,34536
tt7762982,7.4,1713
tt7765778,3.9,3482
tt7769346,5.4,1885
tt7771454,3.1,1334
tt7772582,7.4,29614
tt7777196,5.4,3923
tt7779524,4.9,512
tt7784604,7.3,450392
tt7797658,7.6,6467
tt7816386,7.2,1869
tt7820846,3.5,2713
tt7822758,7.5,3537
tt7823906,3.7,1422
tt7838252,8.2,110259
tt7838536,4.8,10550
tt7841496,5.7,5597
tt7843946,7.1,4305
tt7851798,5.1,1537
tt7857374,5.6,2737
tt7858616,5.4,3415
tt7869070,4.1,13631
tt7871636,4.7,3303
tt7876510,7.8,4688
tt7879442,5.6,2798
tt7881524,4.4,1733
tt7881542,4.6,1582
tt7881550,7.7,4652
tt7886614,4.8,1845
tt7886848,1.2,97176
tt7892050,7.2,7440
tt7897478,5.4,2951
tt7900528,3.5,2161
tt7901798,7.6,8415
tt7903530,5.2,5466
tt7905466,8.2,40585
tt7917178,5.9,13035
tt7919680,7.6,20285
tt7919810,5.4,1428
tt7938336,7.9,2758
tt7942746,4.7,3002
tt7942936,5.1,2910
tt7950334,5.5,1877
tt7953814,8.1,1507
tt7957694,5.6,15281
tt7958736,5.6,70261
tt7970348,4.7,4336
tt7974772,3.5,8159
tt7976208,2.9,4698
tt7979580,7.6,141304
tt7980006,6.3,1168
tt7981492,4.2,2233
tt7984766,7.3,176168
tt7985648,6.3,43790
tt7986222,7.3,4032
tt7998242,7.8,9348
tt7998848,7.2,1877
tt8000718,5.8,8261
tt8000908,5.5,5685
tt8004664,5.8,20033
tt8006374,4.7,2226
tt8006926,8.1,1663
tt8009938,5.4,3912
tt8011328,4.3,2294
tt8016662,6.2,978
tt8017136,6.9,833
tt8028600,3.2,1946
tt8032912,7.5,1819
tt8033592,7.4,6251
tt8041922,3.3,1131
tt8042248,4.2,2109
tt8042292,7.6,8974
tt8043092,7.5,2264
tt8045670,5.4,1497
tt8054066,5.3,1778
tt8058874,5.2,13174
tt8061070,5.2,2063
tt8063826,3.1,1605
tt8072400,7.1,3741
tt8074486,3.4,1848
tt8075016,4.8,12406
tt8075192,7.9,94567
tt8076344,7.1,4516
tt8080302,7.1,2033
tt8080556,7.4,1184
tt8081566,7.1,1819
tt8092252,7.7,8297
tt8095860,7.2,8824
tt8097306,5.0,8543
tt8099236,8.0,2512
tt8102806,5.5,3810
tt8106568,8.1,1506
tt8106576,7.6,3271
tt8108164,5.6,5066
tt8108198,8.2,115208
tt8108202,7.5,47537
tt8110246,5.0,2996
tt8110330,8.3,137430
tt8116640,5.9,3985
tt8130968,7.7,34390
tt8144778,7.2,1431
tt8144834,8.1,21125
tt8145202,5.2,7853
tt8151874,7.2,42841
tt8160262,5.5,4190
tt8160864,4.1,7972
tt8171974,5.9,1409
tt8178486,6.0,16354
tt8186932,5.8,3171
tt8188872,7.5,5241
tt8195518,4.4,13772
tt8196692,3.4,3526
tt8200742,4.0,4100
tt8201170,5.8,46279
tt8215480,4.5,2936
tt8231668,5.6,15089
tt8235296,1.6,2779
tt8237272,5.9,2695
tt8239736,4.4,2020
tt8244298,4.4,2114
tt8246392,5.6,3462
tt8269248,6.9,12934
tt8274146,7.0,1271
tt8284860,4.4,3393
tt8286926,7.7,6389
tt8291224,8.2,81338
tt8291806,7.5,66850
tt8297300,5.6,1163
tt8302382,6.9,7795
tt8305116,7.1,2556
tt8305806,5.8,21613
tt8318702,3.8,2321
tt8328716,3.8,11118
tt8328740,7.1,2603
tt8329290,5.5,6202
tt8332666,4.9,3345
tt8332808,4.0,1742
tt8332922,7.2,319463
tt8335482,5.4,1750
tt8348022,4.1,3670
tt8350360,5.9,100870
tt8351646,5.9,1579
tt8354344,4.4,2494
tt8354752,6.0,1737
tt8358220,5.4,5351
tt8359816,7.6,28064
tt8364132,7.7,1892
tt8364356,7.9,1612
tt8364418,7.1,3112
tt8368294,5.0,2853
tt8368512,7.2,81288
tt8370274,3.7,2752
tt8372094,5.4,7816
tt8378126,7.0,16864
tt8380776,4.7,6330
tt8385474,7.5,32531
tt8388508,7.3,11394
tt8394314,4.0,956
tt8396294,4.9,2563
tt8399664,7.2,20512
tt8399690,7.2,2217
tt8399720,7.9,6680
tt8402090,1.2,10591
tt8404256,5.4,48118
tt8406866,5.0,1546
tt8413338,8.5,21326
tt8427036,5.5,1370
tt8435002,4.2,9773
tt8436026,7.2,8411
tt8444450,2.7,826
tt8449154,4.8,2936
tt8457792,5.9,1585
tt8464364,3.2,2430
tt8472964,7.6,4897
tt8485772,5.1,3154
tt8493998,4.4,1819
tt8497794,7.6,1844
tt8506840,7.3,2356
tt8510324,4.7,9459
tt8521876,5.7,34596
tt8522820,7.3,8512
tt8523028,5.5,1871
tt8526872,7.2,67926
tt8535968,7.8,16489
tt8546144,6.6,1048
tt8562562,7.5,3398
tt8563452,5.3,5135
tt8564902,4.1,7545
tt8579674,8.2,764504
tt8590896,7.7,17496
tt8594376,5.8,5662
tt8597594,4.2,16297
tt8615136,5.8,1926
tt8615732,6.1,1420
tt8620646,4.9,2634
tt8638420,8.1,1721
tt8638640,7.4,3898
tt8639326,3.7,1766
tt8649186,7.7,23848
tt8655738,3.3,3842
tt8663446,3.4,1550
tt8663516,5.7,60263
tt8665634,8.1,3762
tt8667334,5.1,1572
tt8671462,3.2,2217
tt8688912,7.7,2614
tt8689290,4.4,5051
tt8694228,5.0,1960
tt8695030,5.4,101558
tt8703884,5.3,1291
tt8706988,5.9,1960
tt8707008,2.4,876
tt8707374,5.4,10109
tt8739582,5.8,1357
tt8743064,5.3,12200
tt8747160,5.4,10608
tt8753660,5.6,1894
tt8759834,5.1,1422
tt8760684,8.1,28579
tt8765580,5.1,2313
tt8769848,5.9,2640
tt8774798,5.7,2857
tt8777022,5.0,2398
tt8784956,5.5,67849
tt8785426,4.0,1957
tt8787632,4.1,2288
tt8804580,3.2,6798
tt8819596,7.2,1873
tt8822402,7.3,3120
tt8829128,5.9,3276
tt8829830,5.5,15906
tt8844062,5.5,4050
tt8850222,5.5,43062
tt8856470,5.7,6973
tt8857666,4.0,1242
tt8879946,7.8,2723
tt8880922,4.0,4202
tt8886670,5.6,4540
tt8887784,4.4,1819
tt8896632,5.1,2632
tt8897986,5.3,1035
tt8902990,7.6,10641
tt8914492,6.9,8877
tt8923484,7.7,8710
tt8941422,2.2,4115
tt8946378,7.9,870577
tt8951058,7.1,1844
tt8956872,5.2,3912
tt8969332,8.0,9770
tt8972256,5.8,8857
tt8976576,5.7,11952
tt8983168,5.9,4807
tt8983202,7.0,45172
tt8984572,6.7,8202
tt8988748,7.2,4830
tt8991264,6.8,1528
tt8991268,8.0,20411
tt8992946,5.6,3196
tt8995218,5.5,7195
tt8999372,8.1,6558
tt9000388,6.3,7899
tt9005662,4.7,3625
tt9010802,5.0,1741
tt9015188,5.7,5187
tt9016016,7.1,5813
tt9021140,7.1,1713
tt9024106,5.5,12119
tt9026184,4.7,11783
tt9029572,4.4,1959
tt9056818,7.6,8823
tt9056824,4.4,1276
tt9058654,7.5,15779
tt9067182,7.4,5871
tt9072746,5.1,3358
tt9074318,6.9,2534
tt9081558,7.2,2006
tt9086228,5.5,38881
tt9089294,7.0,6243
tt9097270,4.9,1820
tt9100028,4.9,1492
